opportunities	type
opportunities	sector
opportunities	country
opportunities	region
opportunities	tags
opportunities	frauenTrustScore
opportunities	complianceLevel
opportunities	complianceExplanation
opportunities	suggestedDocuments
opportunities	lastComplianceAt
opportunities	isConfidential
opportunities	status
opportunities	moderatedBy
opportunities	moderationNote
opportunities	moderatedAt
opportunities	viewCount
opportunities	interestCount
opportunities	expiresAt
opportunities	createdAt
opportunities	updatedAt
opportunities_legacy	id
opportunities_legacy	creatorId
opportunities_legacy	title
opportunities_legacy	description
opportunities_legacy	type
opportunities_legacy	sector
opportunities_legacy	requiredSpecialties
opportunities_legacy	location
opportunities_legacy	isRemote
opportunities_legacy	budgetRange
opportunities_legacy	status
opportunities_legacy	expiresAt
opportunities_legacy	viewCount
opportunities_legacy	interestCount
opportunities_legacy	createdAt
opportunities_legacy	updatedAt
opportunity_documents	id
opportunity_documents	opportunityId
opportunity_documents	uploadedBy
opportunity_documents	name
opportunity_documents	fileKey
opportunity_documents	url
opportunity_documents	mimeType
opportunity_documents	sizeBytes
opportunity_documents	createdAt
opportunity_documents	isConfidential
opportunity_interests	id
opportunity_interests	opportunityId
opportunity_interests	userId
opportunity_interests	message
opportunity_interests	status
opportunity_interests	createdAt
opportunity_matches	id
opportunity_matches	opportunityId
opportunity_matches	userId
opportunity_matches	score
opportunity_matches	aiInsight
opportunity_matches	createdAt
password_reset_requests	id
password_reset_requests	ip_address
password_reset_requests	created_at
password_reset_tokens	id
password_reset_tokens	userId
password_reset_tokens	token
password_reset_tokens	expiresAt
password_reset_tokens	usedAt
password_reset_tokens	createdAt
platform_notifications	id
platform_notifications	userId
platform_notifications	type
platform_notifications	title
platform_notifications	body
platform_notifications	actionUrl
platform_notifications	relatedUserId
platform_notifications	relatedOpportunityId
platform_notifications	isRead
platform_notifications	readAt
platform_notifications	createdAt
president_validations	id
president_validations	opportunityId
president_validations	validatedBy
president_validations	status
president_validations	note
president_validations	createdAt
private_contacts	id
private_contacts	ownerId
private_contacts	fullName
private_contacts	photoUrl
private_contacts	jobTitle
private_contacts	company
private_contacts	country
private_contacts	state
private_contacts	city
private_contacts	phone
private_contacts	whatsapp
private_contacts	email
private_contacts	linkedinUrl
private_contacts	instagram
private_contacts	profileTags
